,CARD_SIDO_NM,CARD_CCG_NM,STD_CLSS_NM,REG_YYMM,LP
102293,경기,안산시 단원구,마사지업,202002,0.08243202284039346
102294,경기,안산시 단원구,비알콜 음료점업,202002,1.4546685816178144
102295,경기,안산시 단원구,빵 및 과자류 소매업,202002,1.3776558486312076
102296,경기,안산시 단원구,서양식 음식점업,202002,2.202814822867543
102297,경기,안산시 단원구,수산물 소매업,202002,0.07708836371951248
102298,경기,안산시 단원구,슈퍼마켓,202002,18.457074827222
102299,경기,안산시 단원구,스포츠 및 레크레이션 용품 임대업,202002,0.7646892789504806
102300,경기,안산시 단원구,여관업,202002,0.5953430147095146
102301,경기,안산시 단원구,여행사업,202002,0.0
102302,경기,안산시 단원구,욕탕업,202002,0.1051889639886895
102303,경기,안산시 단원구,육류 소매업,202002,1.6072343689375217
102304,경기,안산시 단원구,일반유흥 주점업,202002,1.560409678146911
102305,경기,안산시 단원구,일식 음식점업,202002,1.1888603286062427
102306,경기,안산시 단원구,자동차 임대업,202002,0.0011859324040716984
102307,경기,안산시 단원구,전시 및 행사 대행업,202002,0.017578369650516294
102308,경기,안산시 단원구,중식 음식점업,202002,2.317422293516241
102309,경기,안산시 단원구,차량용 가스 충전업,202002,0.29521681683309836
102310,경기,안산시 단원구,차량용 주유소 운영업,202002,9.450757190947524
102311,경기,안산시 단원구,체인화 편의점,202002,11.393290306254295
102312,경기,안산시 단원구,피자 햄버거 샌드위치 및 유사 음식점업,202002,1.7924722958861767
102313,경기,안산시 단원구,한식 음식점업,202002,23.913582159315787
102314,경기,안산시 단원구,호텔업,202002,0.00148831276458528
102315,경기,안산시 단원구,화장품 및 방향제 소매업,202002,1.219648160975977
102316,경기,안산시 상록구,건강보조식품 소매업,202002,0.1450221483774133
102317,경기,안산시 상록구,골프장 운영업,202002,0.27530338428310525
102318,경기,안산시 상록구,과실 및 채소 소매업,202002,0.8169956396152639
102319,경기,안산시 상록구,관광 민예품 및 선물용품 소매업,202002,0.03782783221006548
102320,경기,안산시 상록구,그외 기타 스포츠시설 운영업,202002,0.0040607912364232146
102321,경기,안산시 상록구,그외 기타 종합 소매업,202002,0.06433783076226077
102322,경기,안산시 상록구,기타 대형 종합 소매업,202002,11.045852193045285
102323,경기,안산시 상록구,기타 수상오락 서비스업,202002,0.004666305669309989
102324,경기,안산시 상록구,기타 외국식 음식점업,202002,1.7479176231663192
102325,경기,안산시 상록구,기타 주점업,202002,0.22184895460146895
102326,경기,안산시 상록구,기타음식료품위주종합소매업,202002,0.9336527479186323
102327,경기,안산시 상록구,내항 여객 운송업,202002,0.0
102328,경기,안산시 상록구,마사지업,202002,0.03954105360152687
102329,경기,안산시 상록구,비알콜 음료점업,202002,1.133566668265582
102330,경기,안산시 상록구,빵 및 과자류 소매업,202002,1.6005637059872402
102331,경기,안산시 상록구,서양식 음식점업,202002,1.141005316960194
102332,경기,안산시 상록구,수산물 소매업,202002,0.6254585404916327
102333,경기,안산시 상록구,슈퍼마켓,202002,23.52900479738133
102334,경기,안산시 상록구,스포츠 및 레크레이션 용품 임대업,202002,1.4954798671246883
102335,경기,안산시 상록구,여관업,202002,0.5712309986322928
102336,경기,안산시 상록구,욕탕업,202002,0.3118783782975074
102337,경기,안산시 상록구,육류 소매업,202002,2.0930880211705394
102338,경기,안산시 상록구,일반유흥 주점업,202002,0.643368455998898
102339,경기,안산시 상록구,일식 음식점업,202002,0.9534922360853635
102340,경기,안산시 상록구,자동차 임대업,202002,0.0
102341,경기,안산시 상록구,전시 및 행사 대행업,202002,0.006490057473123728
102342,경기,안산시 상록구,중식 음식점업,202002,1.442937784300629
102343,경기,안산시 상록구,차량용 가스 충전업,202002,0.349040173465418
102344,경기,안산시 상록구,차량용 주유소 운영업,202002,12.734447817116532
102345,경기,안산시 상록구,체인화 편의점,202002,11.769523877020225
102346,경기,안산시 상록구,피자 햄버거 샌드위치 및 유사 음식점업,202002,1.6060299010280636
102347,경기,안산시 상록구,한식 음식점업,202002,22.263895390391202
102348,경기,안산시 상록구,호텔업,202002,0.021539013398401002
102349,경기,안산시 상록구,화장품 및 방향제 소매업,202002,0.37093249492406827
102350,경기,안성시,건강보조식품 소매업,202002,0.05380935839589822
102351,경기,안성시,골프장 운영업,202002,2.2874181300972096
102352,경기,안성시,과실 및 채소 소매업,202002,0.5820636609266365
102353,경기,안성시,관광 민예품 및 선물용품 소매업,202002,0.01675990178906774
102354,경기,안성시,그외 기타 스포츠시설 운영업,202002,0.0004497166513744233
102355,경기,안성시,그외 기타 종합 소매업,202002,0.3181412518152027
102356,경기,안성시,기타 대형 종합 소매업,202002,8.708583343953864
102357,경기,안성시,기타 수상오락 서비스업,202002,0.0011208322695793317
102358,경기,안성시,기타 외국식 음식점업,202002,0.6389125642258442
102359,경기,안성시,기타 주점업,202002,0.031715401998467015
102360,경기,안성시,기타음식료품위주종합소매업,202002,8.754284477174707
102361,경기,안성시,마사지업,202002,0.036586179268737695
102362,경기,안성시,비알콜 음료점업,202002,0.7368890308324405
102363,경기,안성시,빵 및 과자류 소매업,202002,0.9446259586487742
102364,경기,안성시,서양식 음식점업,202002,1.1336169875125468
102365,경기,안성시,수산물 소매업,202002,0.19563850516798698
102366,경기,안성시,슈퍼마켓,202002,9.585638483219046
102367,경기,안성시,스포츠 및 레크레이션 용품 임대업,202002,0.7088021019077697
102368,경기,안성시,여관업,202002,0.1411314632778642
102369,경기,안성시,욕탕업,202002,0.21617118372620048
102370,경기,안성시,육류 소매업,202002,1.1386177882448063
102371,경기,안성시,일반유흥 주점업,202002,0.5190067167600666
102372,경기,안성시,일식 음식점업,202002,0.5972276566943308
102373,경기,안성시,전시 및 행사 대행업,202002,0.00597085338670965
102374,경기,안성시,중식 음식점업,202002,1.27284859166245
102375,경기,안성시,차량용 가스 충전업,202002,0.6802017418603014
102376,경기,안성시,차량용 주유소 운영업,202002,31.86635376513044
102377,경기,안성시,체인화 편의점,202002,9.362093420097178
102378,경기,안성시,피자 햄버거 샌드위치 및 유사 음식점업,202002,1.0218200294187252
102379,경기,안성시,한식 음식점업,202002,18.046632462642496
102380,경기,안성시,화장품 및 방향제 소매업,202002,0.3968684412432779
102381,경기,안양시 동안구,건강보조식품 소매업,202002,0.194454639418101
102382,경기,안양시 동안구,과실 및 채소 소매업,202002,1.4058891019405995
102383,경기,안양시 동안구,관광 민예품 및 선물용품 소매업,202002,0.0016998640128142773
102384,경기,안양시 동안구,그외 기타 스포츠시설 운영업,202002,0.0036587100774423636
102385,경기,안양시 동안구,그외 기타 종합 소매업,202002,0.07328061962831986
102386,경기,안양시 동안구,기타 대형 종합 소매업,202002,21.286134801040298
102387,경기,안양시 동안구,기타 외국식 음식점업,202002,1.2774689574004157
102388,경기,안양시 동안구,기타 주점업,202002,0.11144704004234988
102389,경기,안양시 동안구,기타음식료품위주종합소매업,202002,1.0555217533672638
102390,경기,안양시 동안구,마사지업,202002,0.11619582911969947
102391,경기,안양시 동안구,비알콜 음료점업,202002,1.933299745423652
102392,경기,안양시 동안구,빵 및 과자류 소매업,202002,1.8220776666090368
102393,경기,안양시 동안구,서양식 음식점업,202002,3.7487143029685646
102394,경기,안양시 동안구,수산물 소매업,202002,1.8595702392680702
102395,경기,안양시 동안구,슈퍼마켓,202002,8.198469984920793
102396,경기,안양시 동안구,스포츠 및 레크레이션 용품 임대업,202002,1.422581112028159
102397,경기,안양시 동안구,여관업,202002,0.37549007202505913
102398,경기,안양시 동안구,여행사업,202002,0.0
102399,경기,안양시 동안구,욕탕업,202002,0.3308663814816867
102400,경기,안양시 동안구,육류 소매업,202002,1.963630466091943
102401,경기,안양시 동안구,일반유흥 주점업,202002,1.0914064006418767
102402,경기,안양시 동안구,일식 음식점업,202002,1.8037416196215044
102403,경기,안양시 동안구,자동차 임대업,202002,7.06209916753065
102404,경기,안양시 동안구,전시 및 행사 대행업,202002,0.0813597295414119
102405,경기,안양시 동안구,중식 음식점업,202002,1.8204260438893287
102406,경기,안양시 동안구,차량용 가스 충전업,202002,0.25224098915208953
102407,경기,안양시 동안구,차량용 주유소 운영업,202002,4.385421790363165
102408,경기,안양시 동안구,체인화 편의점,202002,9.316978221601769
102409,경기,안양시 동안구,택시 운송업,202002,8.475776241179222e-05
102410,경기,안양시 동안구,피자 햄버거 샌드위치 및 유사 음식점업,202002,2.121162213316003
102411,경기,안양시 동안구,한식 음식점업,202002,23.981041566968848
102412,경기,안양시 동안구,호텔업,202002,0.000847577624117922
102413,경기,안양시 동안구,화장품 및 방향제 소매업,202002,0.9027386351225575
102414,경기,안양시 만안구,건강보조식품 소매업,202002,0.4024180845095647
102415,경기,안양시 만안구,과실 및 채소 소매업,202002,1.443392578071674
102416,경기,안양시 만안구,관광 민예품 및 선물용품 소매업,202002,0.028004739312235797
102417,경기,안양시 만안구,그외 기타 스포츠시설 운영업,202002,0.0
102418,경기,안양시 만안구,그외 기타 종합 소매업,202002,0.006117459880462418
102419,경기,안양시 만안구,기타 대형 종합 소매업,202002,10.02146301953544
102420,경기,안양시 만안구,기타 수상오락 서비스업,202002,0.0008159368786508658
102421,경기,안양시 만안구,기타 외국식 음식점업,202002,1.3104407808680374
102422,경기,안양시 만안구,기타 주점업,202002,0.20559211959075693
102423,경기,안양시 만안구,기타음식료품위주종합소매업,202002,0.28606879234902177
102424,경기,안양시 만안구,마사지업,202002,0.03680396133489011
102425,경기,안양시 만안구,비알콜 음료점업,202002,1.8548956939828758
102426,경기,안양시 만안구,빵 및 과자류 소매업,202002,1.6926357334374187
102427,경기,안양시 만안구,서양식 음식점업,202002,2.3586671759112527
102428,경기,안양시 만안구,수산물 소매업,202002,0.33845457707962606
102429,경기,안양시 만안구,슈퍼마켓,202002,17.771939622009878
102430,경기,안양시 만안구,스포츠 및 레크레이션 용품 임대업,202002,0.9771452561097094
102431,경기,안양시 만안구,여관업,202002,0.9068731264448815
102432,경기,안양시 만안구,여행사업,202002,0.0
102433,경기,안양시 만안구,욕탕업,202002,0.2953386785079386
102434,경기,안양시 만안구,육류 소매업,202002,3.960251719443604
102435,경기,안양시 만안구,일반유흥 주점업,202002,1.2891077681019467
102436,경기,안양시 만안구,일식 음식점업,202002,1.0460317397774241
102437,경기,안양시 만안구,자동차 임대업,202002,0.0
102438,경기,안양시 만안구,전시 및 행사 대행업,202002,0.0031554519410439256
102439,경기,안양시 만안구,중식 음식점업,202002,2.4571555932644524
102440,경기,안양시 만안구,차량용 가스 충전업,202002,0.13733465133499426
102441,경기,안양시 만안구,차량용 주유소 운영업,202002,9.799247438468079
102442,경기,안양시 만안구,체인화 편의점,202002,11.968584306917354
102443,경기,안양시 만안구,피자 햄버거 샌드위치 및 유사 음식점업,202002,2.2079160009057466
102444,경기,안양시 만안구,한식 음식점업,202002,26.31672336876437
102445,경기,안양시 만안구,호텔업,202002,0.024397091350298227
102446,경기,안양시 만안구,화장품 및 방향제 소매업,202002,0.8530275339163701
102447,경기,양주시,건강보조식품 소매업,202002,0.04056899504224377
102448,경기,양주시,골프장 운영업,202002,0.3124662103406397
102449,경기,양주시,과실 및 채소 소매업,202002,0.23024291865138333
102450,경기,양주시,관광 민예품 및 선물용품 소매업,202002,0.0
102451,경기,양주시,그외 기타 종합 소매업,202002,3.220172393969579
102452,경기,양주시,기타 대형 종합 소매업,202002,13.982148027453679
102453,경기,양주시,기타 수상오락 서비스업,202002,0.0
102454,경기,양주시,기타 외국식 음식점업,202002,1.0531279781585152
102455,경기,양주시,기타 주점업,202002,0.1347567399752031
102456,경기,양주시,기타음식료품위주종합소매업,202002,4.480076573241216
102457,경기,양주시,마사지업,202002,0.016181790137883817
102458,경기,양주시,비알콜 음료점업,202002,0.7540224750204123
102459,경기,양주시,빵 및 과자류 소매업,202002,1.1843134841166327
102460,경기,양주시,서양식 음식점업,202002,1.3302507507868426
102461,경기,양주시,수산물 소매업,202002,0.10766600738939651
102462,경기,양주시,슈퍼마켓,202002,13.374465002868638
102463,경기,양주시,스포츠 및 레크레이션 용품 임대업,202002,0.10599927516137958
102464,경기,양주시,여관업,202002,0.10756066495529482
102465,경기,양주시,욕탕업,202002,0.21498798505729635
102466,경기,양주시,육류 소매업,202002,1.0484980330691704
102467,경기,양주시,일반유흥 주점업,202002,0.5202449451237097
102468,경기,양주시,일식 음식점업,202002,0.7521700012555729
102469,경기,양주시,전시 및 행사 대행업,202002,0.007521434107230632
102470,경기,양주시,중식 음식점업,202002,1.7963924178858584
102471,경기,양주시,차량용 가스 충전업,202002,0.4725526601747243
102472,경기,양주시,차량용 주유소 운영업,202002,23.410567479489348
102473,경기,양주시,체인화 편의점,202002,9.793268493728558
102474,경기,양주시,피자 햄버거 샌드위치 및 유사 음식점업,202002,1.7744285125318418
102475,경기,양주시,한식 음식점업,202002,19.482027488059618
102476,경기,양주시,화장품 및 방향제 소매업,202002,0.2933212622481324
102477,경기,양평군,건강보조식품 소매업,202002,0.02906400889538358
102478,경기,양평군,골프장 운영업,202002,0.5785418576084439
102479,경기,양평군,과실 및 채소 소매업,202002,1.0049067586832023
102480,경기,양평군,관광 민예품 및 선물용품 소매업,202002,0.0
102481,경기,양평군,그외 기타 종합 소매업,202002,0.000776027909094531
102482,경기,양평군,기타 대형 종합 소매업,202002,5.122469750133598
102483,경기,양평군,기타 수상오락 서비스업,202002,0.000864212898764364
102484,경기,양평군,기타 외국식 음식점업,202002,0.8023813759624329
102485,경기,양평군,기타 주점업,202002,0.016049668119909617
102486,경기,양평군,기타음식료품위주종합소매업,202002,11.571980382374958
102487,경기,양평군,마사지업,202002,0.005820209318208982
102488,경기,양평군,비알콜 음료점업,202002,0.7066540123111287
102489,경기,양평군,빵 및 과자류 소매업,202002,0.7947159839203722
102490,경기,양평군,서양식 음식점업,202002,3.0164800957034585
102491,경기,양평군,수산물 소매업,202002,0.12533644396783702
102492,경기,양평군,슈퍼마켓,202002,10.383471064239329
102493,경기,양평군,스포츠 및 레크레이션 용품 임대업,202002,0.5692341083187724
102494,경기,양평군,여관업,202002,0.5877425503206563
102495,경기,양평군,욕탕업,202002,0.19069404358171643
102496,경기,양평군,육류 소매업,202002,1.4763964128079567
102497,경기,양평군,일반유흥 주점업,202002,0.8448827490287365
102498,경기,양평군,일식 음식점업,202002,0.45091278027917053
102499,경기,양평군,전시 및 행사 대행업,202002,0.032769542161309964
102500,경기,양평군,중식 음식점업,202002,0.8955944091882708
102501,경기,양평군,차량용 가스 충전업,202002,0.4093689903786936
102502,경기,양평군,차량용 주유소 운영업,202002,28.145042059992203
102503,경기,양평군,체인화 편의점,202002,5.659010843225095
102504,경기,양평군,택시 운송업,202002,0.0
102505,경기,양평군,피자 햄버거 샌드위치 및 유사 음식점업,202002,0.8331358029247974
102506,경기,양평군,한식 음식점업,202002,25.07039131787397
102507,경기,양평군,화장품 및 방향제 소매업,202002,0.30329631048626055
102508,경기,양평군,휴양콘도 운영업,202002,0.3720162273862714
102509,경기,여주시,건강보조식품 소매업,202002,0.029218834411042015
102510,경기,여주시,골프장 운영업,202002,5.657258836921949
102511,경기,여주시,과실 및 채소 소매업,202002,0.13105143526715043
102512,경기,여주시,관광 민예품 및 선물용품 소매업,202002,0.015837855731382255
102513,경기,여주시,그외 기타 종합 소매업,202002,0.017741713039068997
102514,경기,여주시,기타 대형 종합 소매업,202002,41.64622476788018
102515,경기,여주시,기타 수상오락 서비스업,202002,0.0
102516,경기,여주시,기타 외국식 음식점업,202002,0.24229397818848866
102517,경기,여주시,기타 주점업,202002,0.06267390501769815
102518,경기,여주시,기타음식료품위주종합소매업,202002,4.463665402916443
102519,경기,여주시,내항 여객 운송업,202002,0.0
102520,경기,여주시,마사지업,202002,0.012494797651056249
102521,경기,여주시,비알콜 음료점업,202002,0.34905166842847113
102522,경기,여주시,빵 및 과자류 소매업,202002,0.5887775558703048
102523,경기,여주시,서양식 음식점업,202002,0.5141780162241513
102524,경기,여주시,수산물 소매업,202002,0.038424301611671804
102525,경기,여주시,슈퍼마켓,202002,6.257990755459468
102526,경기,여주시,스포츠 및 레크레이션 용품 임대업,202002,0.9233527517402621
102527,경기,여주시,여관업,202002,0.3093902818909635
102528,경기,여주시,욕탕업,202002,0.015683470011605805
102529,경기,여주시,육류 소매업,202002,0.7617692588372674
102530,경기,여주시,일반유흥 주점업,202002,0.1429904643186877
102531,경기,여주시,일식 음식점업,202002,0.13966984689494302
102532,경기,여주시,자동차 임대업,202002,0.0
102533,경기,여주시,전시 및 행사 대행업,202002,0.005044899499590471
102534,경기,여주시,중식 음식점업,202002,0.8142970582996499
102535,경기,여주시,차량용 가스 충전업,202002,0.4178602092218562
102536,경기,여주시,차량용 주유소 운영업,202002,19.38343199099611
102537,경기,여주시,체인화 편의점,202002,6.471674445861712
102538,경기,여주시,택시 운송업,202002,0.0054947122150284956
102539,경기,여주시,피자 햄버거 샌드위치 및 유사 음식점업,202002,0.5528165286467528
102540,경기,여주시,한식 음식점업,202002,9.740751938833844
102541,경기,여주시,화장품 및 방향제 소매업,202002,0.28888831811320437
102542,경기,연천군,건강보조식품 소매업,202002,0.0
102543,경기,연천군,골프장 운영업,202002,1.2851585816218825
102544,경기,연천군,과실 및 채소 소매업,202002,0.07429536089644367
102545,경기,연천군,관광 민예품 및 선물용품 소매업,202002,0.20196358231138214
102546,경기,연천군,그외 기타 종합 소매업,202002,0.0
102547,경기,연천군,기타 수상오락 서비스업,202002,0.0
102548,경기,연천군,기타 외국식 음식점업,202002,0.7603372259226178
102549,경기,연천군,기타 주점업,202002,0.08059612738433375
102550,경기,연천군,기타음식료품위주종합소매업,202002,12.34016418476567
102551,경기,연천군,비알콜 음료점업,202002,0.5496323896552221
102552,경기,연천군,빵 및 과자류 소매업,202002,0.7098230203342228
102553,경기,연천군,서양식 음식점업,202002,0.8287217332349063
102554,경기,연천군,수산물 소매업,202002,0.21604141595528897
102555,경기,연천군,슈퍼마켓,202002,9.345472739463606
102556,경기,연천군,스포츠 및 레크레이션 용품 임대업,202002,0.984845826618976
102557,경기,연천군,여관업,202002,0.13272578734019552
102558,경기,연천군,욕탕업,202002,0.3632688553130163
102559,경기,연천군,육류 소매업,202002,1.71747635018424
102560,경기,연천군,일반유흥 주점업,202002,1.6359036039942834
102561,경기,연천군,일식 음식점업,202002,0.5891428575364028
102562,경기,연천군,전시 및 행사 대행업,202002,0.006816412175800356
102563,경기,연천군,중식 음식점업,202002,1.7097186374006188
102564,경기,연천군,차량용 가스 충전업,202002,0.4775050716490566
102565,경기,연천군,차량용 주유소 운영업,202002,33.472099074043385
102566,경기,연천군,체인화 편의점,202002,11.706754910832059
102567,경기,연천군,피자 햄버거 샌드위치 및 유사 음식점업,202002,1.8310574845874474
102568,경기,연천군,한식 음식점업,202002,18.335685024965816
102569,경기,연천군,화장품 및 방향제 소매업,202002,0.6447937418131314
102570,경기,오산시,건강보조식품 소매업,202002,0.15029693699463328
102571,경기,오산시,과실 및 채소 소매업,202002,0.799406598405849
102572,경기,오산시,관광 민예품 및 선물용품 소매업,202002,0.025753846013453017
102573,경기,오산시,그외 기타 스포츠시설 운영업,202002,0.002161441810221157
102574,경기,오산시,그외 기타 종합 소매업,202002,0.007004672533124121
102575,경기,오산시,기타 대형 종합 소매업,202002,14.510040860117462
102576,경기,오산시,기타 수상오락 서비스업,202002,0.00563042249329215
102577,경기,오산시,기타 외국식 음식점업,202002,1.1054732630719457
102578,경기,오산시,기타 주점업,202002,0.07889929718977046
102579,경기,오산시,기타음식료품위주종합소매업,202002,0.19817750284602045
102580,경기,오산시,마사지업,202002,0.06325886409080901
102581,경기,오산시,비알콜 음료점업,202002,1.331734706242888
102582,경기,오산시,빵 및 과자류 소매업,202002,1.9122149610920982
102583,경기,오산시,서양식 음식점업,202002,1.7370894152722371
102584,경기,오산시,수산물 소매업,202002,0.17690460589205723
102585,경기,오산시,슈퍼마켓,202002,18.228199092765113
102586,경기,오산시,스포츠 및 레크레이션 용품 임대업,202002,2.0254748922013386
102587,경기,오산시,여관업,202002,0.47914628573248275
102588,경기,오산시,욕탕업,202002,0.15552040802710101
102589,경기,오산시,육류 소매업,202002,2.04189574588724
102590,경기,오산시,일반유흥 주점업,202002,0.8873891413273396
102591,경기,오산시,일식 음식점업,202002,0.7477989530374537
102592,경기,오산시,자동차 임대업,202002,0.008458975973334651
102593,경기,오산시,전시 및 행사 대행업,202002,0.011967983356594925
102594,경기,오산시,중식 음식점업,202002,2.2765869188559122
102595,경기,오산시,차량용 가스 충전업,202002,0.5551311521569545
102596,경기,오산시,차량용 주유소 운영업,202002,11.339523396429076
102597,경기,오산시,체인화 편의점,202002,13.002994397174316
102598,경기,오산시,택시 운송업,202002,0.003314877887342262
102599,경기,오산시,피자 햄버거 샌드위치 및 유사 음식점업,202002,2.241884683734794
102600,경기,오산시,한식 음식점업,202002,23.521330652947313
102601,경기,오산시,화장품 및 방향제 소매업,202002,0.36933504844043397
102602,경기,용인시 기흥구,건강보조식품 소매업,202002,0.07120693928680619
102603,경기,용인시 기흥구,골프장 운영업,202002,1.5942575194093156
102604,경기,용인시 기흥구,과실 및 채소 소매업,202002,0.41542341406557964
102605,경기,용인시 기흥구,관광 민예품 및 선물용품 소매업,202002,0.059347081117074756
102606,경기,용인시 기흥구,그외 기타 스포츠시설 운영업,202002,0.0070732288404094495
102607,경기,용인시 기흥구,그외 기타 종합 소매업,202002,1.108105037344402
102608,경기,용인시 기흥구,기타 대형 종합 소매업,202002,16.345221226173063
102609,경기,용인시 기흥구,기타 수상오락 서비스업,202002,0.000349848985131222
102610,경기,용인시 기흥구,기타 외국식 음식점업,202002,0.8233584810436747
102611,경기,용인시 기흥구,기타 주점업,202002,0.06707008716871446
102612,경기,용인시 기흥구,기타음식료품위주종합소매업,202002,1.214903526740278
102613,경기,용인시 기흥구,마사지업,202002,0.020322637841404704
102614,경기,용인시 기흥구,버스 운송업,202002,0.0
102615,경기,용인시 기흥구,비알콜 음료점업,202002,1.3917252772637159
102616,경기,용인시 기흥구,빵 및 과자류 소매업,202002,1.6704088878587116
102617,경기,용인시 기흥구,서양식 음식점업,202002,2.0456225344050494
102618,경기,용인시 기흥구,수산물 소매업,202002,0.2373614578603383
102619,경기,용인시 기흥구,슈퍼마켓,202002,13.376370426656065
102620,경기,용인시 기흥구,스포츠 및 레크레이션 용품 임대업,202002,1.2956255510788415
102621,경기,용인시 기흥구,여관업,202002,0.1902103859647853
102622,경기,용인시 기흥구,욕탕업,202002,0.2613031040431895
102623,경기,용인시 기흥구,육류 소매업,202002,1.2546233083296265
102624,경기,용인시 기흥구,일반유흥 주점업,202002,0.15658527420773036
102625,경기,용인시 기흥구,일식 음식점업,202002,0.7663602725570408
102626,경기,용인시 기흥구,자동차 임대업,202002,0.0009463863572139466
102627,경기,용인시 기흥구,전시 및 행사 대행업,202002,0.006099033974120971
102628,경기,용인시 기흥구,중식 음식점업,202002,1.215775745112644
102629,경기,용인시 기흥구,차량용 가스 충전업,202002,0.5881163545123406
102630,경기,용인시 기흥구,차량용 주유소 운영업,202002,23.656376539524324
102631,경기,용인시 기흥구,체인화 편의점,202002,8.743071843049469
102632,경기,용인시 기흥구,피자 햄버거 샌드위치 및 유사 음식점업,202002,1.8896435170918477
102633,경기,용인시 기흥구,한식 음식점업,202002,19.273068423912093
102634,경기,용인시 기흥구,화장품 및 방향제 소매업,202002,0.25406664822499936
102635,경기,용인시 기흥구,휴양콘도 운영업,202002,0.0
102636,경기,용인시 수지구,건강보조식품 소매업,202002,0.36507198602003804
102637,경기,용인시 수지구,과실 및 채소 소매업,202002,0.6524882099497942
102638,경기,용인시 수지구,관광 민예품 및 선물용품 소매업,202002,0.004447259080310429
102639,경기,용인시 수지구,그외 기타 스포츠시설 운영업,202002,0.0
102640,경기,용인시 수지구,그외 기타 종합 소매업,202002,0.002870288700276283
102641,경기,용인시 수지구,기타 대형 종합 소매업,202002,22.148026439702857
102642,경기,용인시 수지구,기타 수상오락 서비스업,202002,0.0
102643,경기,용인시 수지구,기타 외국식 음식점업,202002,1.5053684890444567
102644,경기,용인시 수지구,기타 주점업,202002,0.004666751745625673
102645,경기,용인시 수지구,기타음식료품위주종합소매업,202002,1.2368637936799851
102646,경기,용인시 수지구,마사지업,202002,0.01636739921204605
102647,경기,용인시 수지구,비알콜 음료점업,202002,2.2443110508199804
102648,경기,용인시 수지구,빵 및 과자류 소매업,202002,2.889548128092902
102649,경기,용인시 수지구,서양식 음식점업,202002,3.1841428765258444
102650,경기,용인시 수지구,수산물 소매업,202002,0.09212674467400424
102651,경기,용인시 수지구,슈퍼마켓,202002,15.682383202139608
102652,경기,용인시 수지구,스포츠 및 레크레이션 용품 임대업,202002,1.5859872062615008
102653,경기,용인시 수지구,여관업,202002,0.2520282319354357
102654,경기,용인시 수지구,욕탕업,202002,0.19901332427928564
102655,경기,용인시 수지구,육류 소매업,202002,1.9715401879545138
102656,경기,용인시 수지구,일반유흥 주점업,202002,0.12252080577896983
102657,경기,용인시 수지구,일식 음식점업,202002,1.374467709941329
102658,경기,용인시 수지구,자동차 임대업,202002,0.0
102659,경기,용인시 수지구,전시 및 행사 대행업,202002,0.11032106575972495
102660,경기,용인시 수지구,중식 음식점업,202002,2.094664402708107
102661,경기,용인시 수지구,차량용 가스 충전업,202002,0.012233170440577515
102662,경기,용인시 수지구,차량용 주유소 운영업,202002,7.65274488332189
102663,경기,용인시 수지구,체인화 편의점,202002,10.180287716131954
102664,경기,용인시 수지구,피자 햄버거 샌드위치 및 유사 음식점업,202002,3.0351777227484824
102665,경기,용인시 수지구,한식 음식점업,202002,20.811904577899156
102666,경기,용인시 수지구,화장품 및 방향제 소매업,202002,0.5684263754513444
102667,경기,용인시 처인구,건강보조식품 소매업,202002,0.18931667994642135
102668,경기,용인시 처인구,골프장 운영업,202002,2.046269286890535
102669,경기,용인시 처인구,과실 및 채소 소매업,202002,0.34938337158652527
102670,경기,용인시 처인구,관광 민예품 및 선물용품 소매업,202002,0.005901048593279766
102671,경기,용인시 처인구,그외 기타 스포츠시설 운영업,202002,0.0
102672,경기,용인시 처인구,그외 기타 종합 소매업,202002,0.7760437815547626
102673,경기,용인시 처인구,기타 대형 종합 소매업,202002,7.564006005519859
102674,경기,용인시 처인구,기타 수상오락 서비스업,202002,0.0
102675,경기,용인시 처인구,기타 외국식 음식점업,202002,1.1643338519104973
102676,경기,용인시 처인구,기타 주점업,202002,0.16745940804534035
102677,경기,용인시 처인구,기타음식료품위주종합소매업,202002,6.638463062776573
102678,경기,용인시 처인구,마사지업,202002,0.03320431465330676
102679,경기,용인시 처인구,비알콜 음료점업,202002,1.1149064505668638
102680,경기,용인시 처인구,빵 및 과자류 소매업,202002,1.1318234905911284
102681,경기,용인시 처인구,서양식 음식점업,202002,1.660541413159054
102682,경기,용인시 처인구,수산물 소매업,202002,1.420918106818075
102683,경기,용인시 처인구,슈퍼마켓,202002,10.420721220390265
102684,경기,용인시 처인구,스포츠 및 레크레이션 용품 임대업,202002,1.0873097788814314
102685,경기,용인시 처인구,여관업,202002,0.24382671183207993
102686,경기,용인시 처인구,여행사업,202002,0.0009218984900642883
102687,경기,용인시 처인구,욕탕업,202002,0.31566224733918763
102688,경기,용인시 처인구,육류 소매업,202002,1.6853992247982346
102689,경기,용인시 처인구,일반유흥 주점업,202002,0.5467639654314568
102690,경기,용인시 처인구,일식 음식점업,202002,0.7668487501706083
102691,경기,용인시 처인구,전시 및 행사 대행업,202002,2.454652059670587
102692,경기,용인시 처인구,중식 음식점업,202002,1.6638924040715923
102693,경기,용인시 처인구,차량용 가스 충전업,202002,0.5714144855845874
102694,경기,용인시 처인구,차량용 주유소 운영업,202002,20.357232459869504
102695,경기,용인시 처인구,체인화 편의점,202002,12.000581388773515
102696,경기,용인시 처인구,택시 운송업,202002,7.73498969943648e-05
